ano_campeonato,data,horario,fase,tipo_fase,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,penalti,gols_penalti_mandante,gols_penalti_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,pontos_mandante,pontos_visitante,mandante_venceu,visitante_venceu,empate_flag
2023,2023-02-03,21:30:00,1ª Eliminatória,Jogo Único,Estádio Nacional de Brasília Mané Garrincha,,9956,72000.0,Trem,Vasco da Gama,,,,,,,0,4,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-02-03,15:30:00,1ª Eliminatória,Jogo Único,Estádio do Trabalhador,,890,10000.0,Resende,Ferroviário,Sandro Sargentim,Paulinho Kobayashi,75000.0,175000.0,24.7,30.3,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-02-03,19:30:00,1ª Eliminatória,Jogo Único,Estádio Senador João Ribeiro,,2297,8000.0,Tocantinópolis,América-MG,,,,,,,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-02-03,19:30:00,1ª Eliminatória,Jogo Único,Estádio José Mammoud Abbas,,5255,8675.0,Democrata GV,Santa Cruz,,,,,,,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-02-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio José Olimpio da Rocha,,629,25000.0,Real Noroeste,Vila Nova FC,,,,,,,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-02-03,21:30:00,1ª Eliminatória,Jogo Único,Estádio Lindolfo Monteiro,,759,25000.0,Fluminense-PI,Ponte Preta,,,,,,,0,4,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-07-03,20:00:00,2ª Eliminatória,Jogo Único,Estádio Bento Mendes de Freitas,,8037,21000.0,Brasil Pelotas,Ponte Preta,Rogério Zimermann,Hélio dos Anjos,1050000.0,4100000.0,29.6,26.0,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-08-03,19:00:00,2ª Eliminatória,Jogo Único,Estádio Municipal Roberto Santos Garcia,,3898,4500.0,Camboriú,EC Bahia,Júnior Lopes,Renato Paiva,450000.0,17650000.0,29.3,25.6,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-08-03,20:00:00,2ª Eliminatória,Jogo Único,Estádio Evandro Almeida,,13290,25000.0,Remo,São Luiz,Marcelo Cabo,Fabiano Daitx,1150000.0,150000.0,29.6,30.2,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-08-03,21:30:00,2ª Eliminatória,Jogo Único,Estádio Soares de Azevedo,,301,3500.0,Tombense,Retrô,Marcelo Chamusca,Humberto Targino,2350000.0,1150000.0,29.7,29.7,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,19:00:00,2ª Eliminatória,Jogo Único,Estádio Eládio de Barros Carvalho,,8345,25000.0,Náutico,Vila Nova FC,Dado Cavalcanti,Claudinei Oliveira,1450000.0,2900000.0,28.5,30.1,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,20:00:00,2ª Eliminatória,Jogo Único,Estádio Santa Cruz,,9383,29292.0,Botafogo-SP,São Raimundo-RR,,,,,,,3,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,21:30:00,2ª Eliminatória,Jogo Único,Estádio Urbano Caldeira,,0,20120.0,Santos,Iguatu,,,,,,,3,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,19:00:00,2ª Eliminatória,Jogo Único,Estádio Regional Willie Davids,,9689,20000.0,Maringá,Marcílio Dias,Jorge Castilho,Rogélio,1250000.0,325000.0,26.3,27.9,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,20:00:00,2ª Eliminatória,Jogo Único,Estádio Major Antônio Couto Pereira,,19896,40502.0,Coritiba FC,Criciúma EC,Toni Oliveira,Cláudio Tencati,16000000.0,3650000.0,27.2,31.7,1,1,,,1,7.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-09-03,21:30:00,2ª Eliminatória,Jogo Único,Estádio Raimundo Sampaio,,2590,25000.0,América-MG,Santa Cruz,Vagner Mancini,Ranielle Ribeiro,6650000.0,1200000.0,30.6,30.9,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,15:30:00,2ª Eliminatória,Jogo Único,Estádio Jânio Moraes,,999,1810.0,Nova Iguaçu,Nova Mutum,Carlos Vitor,Mário Roberto,10000.0,75000.0,27.1,26.0,5,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,19:00:00,2ª Eliminatória,Jogo Único,Estádio Municipal Zinho de Oliveira,,2300,5000.0,Águia de Marabá,Goiás,,,,,,,0,0,,,1,7.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-09-03,19:00:00,2ª Eliminatória,Jogo Único,Estádio Municipal Doutor Novelli Júnior,,2072,18560.0,Ituano,Ceará SC,Gilmar Pozzo,Gustavo Morínigo,1430000.0,7050000.0,28.1,26.2,1,1,,,1,5.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-09-03,19:00:00,2ª Eliminatória,Jogo Único,Estádio Antonio Accioly,,5292,13000.0,Atlético-GO,Volta Redonda,Mozart,Rogério Corrêa,8600000.0,300000.0,26.5,28.6,1,1,,,1,5.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-09-03,19:30:00,2ª Eliminatória,Jogo Único,Estádio Rei Pelé,,8734,20000.0,CRB,Operário-MS,Umberto Louzer,Celso Rodrigues,4150000.0,10000.0,32.3,31.2,5,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,20:00:00,2ª Eliminatória,Jogo Único,Estádio Estadual Kléber José de Andrade,,3869,21931.0,Botafogo,Brasiliense,Luís Castro,Roberto Cavalo,19750000.0,300000.0,29.2,27.7,7,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,21:30:00,2ª Eliminatória,Jogo Único,Estádio Olímpico Colosso da Lagoa,Wagner do Nascimento Magalhães,4486,22000.0,Ypiranga-RS,RB Bragantino,Luizinho Vieira,Pedro Caixinha,800000.0,39300000.0,26.9,23.5,3,1,1.0,0.0,0,,,7.0,11.0,17.0,16.0,16.0,14.0,2.0,2.0,1.0,0.0,10.0,23.0,2.0,11.0,mandante,3,0,1,0,0
2023,2023-09-03,19:00:00,2ª Eliminatória,Jogo Único,Estádio Rei Pelé,,6643,20000.0,CSA,Brusque,Vinícius Bergantin,Luizinho Lopes,2900000.0,1700000.0,29.2,30.3,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,20:00:00,2ª Eliminatória,Jogo Único,Arena do Grêmio,,26421,60540.0,Grêmio,Ferroviário,Renato Portaluppi,Paulinho Kobayashi,20700000.0,175000.0,29.3,30.0,3,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-09-03,21:30:00,2ª Eliminatória,Jogo Único,Estádio São Januário,,13329,24584.0,Vasco da Gama,ABC FC,Maurício Barbieri,Fernando Marchiori,44600000.0,1150000.0,25.4,31.1,0,0,,,1,5.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-11-04,17:30:00,3ª Eliminatória ,Jogos De Ida,Estádio General Sylvio Raulino de Oliveira,,2249,18230.0,Volta Redonda,EC Bahia,,,,,,,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-11-04,20:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Santa Cruz,Braulio da Silva Machado,12985,29292.0,Botafogo-SP,Santos,Adilson Batista,Odair Hellmann,900000.0,38800000.0,27.6,26.1,0,2,0.0,2.0,0,,,6.0,2.0,14.0,20.0,19.0,14.0,2.0,2.0,0.0,1.0,15.0,7.0,7.0,1.0,visitante,0,3,0,1,0
2023,2023-11-04,21:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Beira-Rio,,19024,56000.0,Internacional,CSA,Mano Menezes,Vinícius Bergantin,31250000.0,3350000.0,29.3,27.2,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-11-04,22:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Plácido Castelo,,15865,60326.0,Fortaleza,Águia de Marabá,Juan Pablo Vojvoda,Mathaus Sodré,13900000.0,50000.0,28.0,29.9,6,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-11-04,22:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Caio Max Augusto Vieira,28724,72039.0,São Paulo,Ituano,Rogério Ceni,Gilmar Pozzo,28800000.0,1350000.0,26.5,30.4,0,0,0.0,0.0,0,,,11.0,7.0,8.0,13.0,13.0,8.0,1.0,2.0,0.0,1.0,20.0,12.0,12.0,7.0,empate,1,1,0,0,1
2023,2023-12-04,17:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Jânio Moraes,,510,1810.0,Nova Iguaçu,América-MG,,,,,,,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-12-04,20:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Major Antônio Couto Pereira,,31596,40502.0,Coritiba FC,Sport Recife,Toni Oliveira,Enderson Moreira,21100000.0,5680000.0,27.2,30.0,3,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-12-04,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Rei Pelé,,8901,20000.0,CRB,Athletico-PR,Umberto Louzer,Paulo Turra,4300000.0,53600000.0,32.2,25.9,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Jornalista Mário Filho,Anderson Daronco,27856,82238.0,Fluminense,Paysandu,Fernando Diniz,Márcio Fernandes,38250000.0,1000000.0,30.8,30.8,3,0,3.0,0.0,0,,,13.0,0.0,13.0,13.0,12.0,13.0,1.0,5.0,4.0,0.0,22.0,4.0,10.0,2.0,mandante,3,0,1,0,0
2023,2023-12-04,21:00:00,3ª Eliminatória ,Jogos De Ida,Allianz Parque,Bruno Arleu de Araújo,33603,43713.0,Palmeiras,Tombense,Abel Ferreira,Marcelo Chamusca,69950000.0,3050000.0,26.7,30.4,4,2,2.0,1.0,0,,,8.0,1.0,18.0,16.0,16.0,17.0,3.0,8.0,3.0,1.0,24.0,10.0,6.0,5.0,mandante,3,0,1,0,0
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Estadual Jornalista Edgar Augusto Proença,,42599,45792.0,Remo,Corinthians,Marcelo Cabo,Fernando Lázaro,1630000.0,48400000.0,30.9,28.3,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Magalhães Pinto,Edina Alves Batista,14964,57018.0,Atlético-MG,Brasil Pelotas,Eduardo Coudet,Rogério Zimermann,32100000.0,1050000.0,28.7,30.2,2,1,0.0,0.0,0,,,12.0,1.0,14.0,13.0,12.0,14.0,2.0,4.0,0.0,1.0,24.0,8.0,10.0,2.0,mandante,3,0,1,0,0
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Olímpico Colosso da Lagoa,,4964,22000.0,Ypiranga-RS,Botafogo,Luizinho Vieira,Luís Castro,950000.0,26700000.0,27.1,29.5,0,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-12-04,20:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Raimundo Sampaio,,21675,24927.0,Cruzeiro,Náutico,Pepa,Dado Cavalcanti,16300000.0,1700000.0,29.2,28.7,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,21:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Estadual Jornalista Edgar Augusto Proença,,32681,45200.0,Paysandu,Fluminense,Márcio Fernandes,Fernando Diniz,1200000.0,36950000.0,28.7,30.7,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Volta,Ligga Arena,,19816,42372.0,Athletico-PR,CRB,Paulo Turra,Umberto Louzer,55100000.0,4250000.0,25.6,32.1,2,1,,,1,6.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Municipal Doutor Novelli Júnior,,9829,18560.0,Ituano,São Paulo,Gilmar Pozzo,Dorival Júnior,1800000.0,30000000.0,29.0,27.2,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-12-04,20:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Urbano Caldeira,,1788,20120.0,Santos,Botafogo-SP,Odair Hellmann,Adilson Batista,41100000.0,1580000.0,26.5,26.4,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,20:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Adelmar da Costa Carvalho,,23105,35000.0,Sport Recife,Coritiba FC,Enderson Moreira,Antônio Carlos Zago,4500000.0,15000000.0,28.5,27.7,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,20:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Bento Mendes de Freitas,,7309,21000.0,Brasil Pelotas,Atlético-MG,Rogério Zimermann,Eduardo Coudet,1050000.0,25600000.0,30.0,31.4,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-12-04,20:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Estadual Jornalista Edgar Augusto Proença,,1478,45000.0,Águia de Marabá,Fortaleza,Mathaus Sodré,Juan Pablo Vojvoda,50000.0,14700000.0,27.9,28.0,0,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-12-04,21:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Municipal Parque do Sabiá,,22888,53500.0,Tombense,Palmeiras,Marcelo Chamusca,Abel Ferreira,2900000.0,39950000.0,26.9,25.5,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Jornalista Mário Filho,,53753,78838.0,Flamengo,Maringá,Jorge Sampaoli,Jorge Castilho,93250000.0,350000.0,28.0,27.6,8,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Raimundo Sampaio,,1463,25000.0,América-MG,Nova Iguaçu,Vagner Mancini,Carlos Vitor,13300000.0,10000.0,28.5,28.1,5,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Volta,Neo Química Arena ,,39377,49205.0,Corinthians,Remo,Cuca,Marcelo Cabo,54900000.0,1630000.0,28.9,30.9,2,0,,,1,7.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,20:00:00,3ª Eliminatória ,Jogos De Volta,Arena Fonte Nova,,20253,47364.0,EC Bahia,Volta Redonda,Renato Paiva,Rogério Corrêa,21850000.0,100000.0,26.4,26.3,4,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,20:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Olímpico Nilton Santos,,11088,46931.0,Botafogo,Ypiranga-RS,Luís Castro,Luizinho Vieira,26400000.0,1750000.0,25.6,27.1,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,21:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Rei Pelé,,14879,20000.0,CSA,Internacional,Vinícius Bergantin,Mano Menezes,3050000.0,33800000.0,27.1,28.1,2,1,,,1,8.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Volta,Arena do Grêmio,,17742,60540.0,Grêmio,ABC FC,Renato Portaluppi,Fernando Marchiori,24300000.0,1200000.0,27.5,26.9,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-12-04,20:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Eládio de Barros Carvalho,,6435,19800.0,Náutico,Cruzeiro,Dado Cavalcanti,Pepa,1800000.0,20900000.0,29.8,28.7,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,21:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Regional Willie Davids,,14282,20000.0,Maringá,Flamengo,Jorge Castilho,Mário Jorge,1100000.0,95100000.0,27.0,28.9,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-12-04,22:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Maria Lamas Farache,,15036,18017.0,ABC FC,Grêmio,Fernando Marchiori,Renato Portaluppi,1050000.0,21800000.0,29.5,28.5,0,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-12-04,17:00:00,Final ,Jogo De Volta,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,63077,72039.0,São Paulo,Flamengo,Dorival Júnior,Jorge Sampaoli,36600000.0,93000000.0,28.8,27.3,1,1,1.0,1.0,0,,,2.0,4.0,17.0,14.0,14.0,17.0,4.0,2.0,0.0,3.0,8.0,13.0,4.0,6.0,empate,1,1,0,0,1
2023,2023-12-04,17:00:00,Final ,Jogo De Ida,Estádio Jornalista Mário Filho,Anderson Daronco,67350,78838.0,Flamengo,São Paulo,Jorge Sampaoli,Dorival Júnior,90000000.0,36600000.0,25.9,28.8,0,1,0.0,1.0,0,,,3.0,4.0,18.0,15.0,15.0,18.0,1.0,1.0,0.0,2.0,6.0,5.0,3.0,1.0,visitante,0,3,0,1,0
2023,2023-01-06,20:30:00,Oitavas De Final ,Jogos De Volta,Estádio Cícero Pompeu de Toledo,,49752,72039.0,São Paulo,Sport Recife,Dorival Júnior,Enderson Moreira,27700000.0,4600000.0,27.6,28.5,1,3,,,1,6.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-01-06,21:00:00,Oitavas De Final ,Jogos De Volta,Estádio Jornalista Mário Filho,Raphael Claus,69978,78838.0,Flamengo,Fluminense,Jorge Sampaoli,Fernando Diniz,82700000.0,43500000.0,26.9,29.6,2,0,1.0,0.0,0,,,5.0,10.0,10.0,8.0,7.0,10.0,2.0,3.0,5.0,2.0,12.0,9.0,4.0,4.0,mandante,3,0,1,0,0
2023,2023-01-06,20:00:00,Oitavas De Final ,Jogos De Volta,Arena Fonte Nova,,34980,47364.0,EC Bahia,Santos,Renato Paiva,Odair Hellmann,23950000.0,20900000.0,26.6,26.8,1,1,,,1,5.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-01-06,20:00:00,Oitavas De Final ,Jogos De Volta,Estádio Governador Plácido Castelo,Savio Pereira Sampaio,43271,60326.0,Fortaleza,Palmeiras,Juan Pablo Vojvoda,Abel Ferreira,11200000.0,70500000.0,30.8,28.9,1,0,0.0,0.0,0,,,8.0,3.0,19.0,22.0,22.0,19.0,0.0,6.0,1.0,3.0,20.0,4.0,7.0,3.0,mandante,3,0,1,0,0
2023,2023-01-06,21:00:00,Oitavas De Final ,Jogos De Volta,Estádio Governador Magalhães Pinto,Flavio Rodrigues de Souza,41090,61927.0,Cruzeiro,Grêmio,Pepa,Renato Portaluppi,17300000.0,21900000.0,27.7,29.0,0,1,0.0,1.0,0,,,14.0,4.0,9.0,21.0,20.0,8.0,2.0,6.0,0.0,5.0,24.0,5.0,7.0,2.0,visitante,0,3,0,1,0
2023,2023-01-06,22:30:00,Oitavas De Final ,Jogos De Volta,Estádio Olímpico Nilton Santos,,37682,46931.0,Botafogo,Athletico-PR,Luís Castro,Paulo Turra,20800000.0,47950000.0,30.2,25.6,1,0,,,1,3.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-01-06,22:30:00,Oitavas De Final ,Jogos De Volta,Neo Química Arena ,,38235,49205.0,Corinthians,Atlético-MG,Vanderlei Luxemburgo,Eduardo Coudet,52700000.0,49100000.0,28.0,28.8,2,0,,,1,5.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-01-06,22:30:00,Oitavas De Final ,Jogos De Volta,Estádio Beira-Rio,,36560,56000.0,Internacional,América-MG,Mano Menezes,Vagner Mancini,23800000.0,8600000.0,27.9,31.6,3,1,,,1,7.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-01-06,22:00:00,Oitavas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,Anderson Daronco,54362,82238.0,Fluminense,Flamengo,Fernando Diniz,Jorge Sampaoli,39750000.0,87650000.0,31.0,27.7,0,0,0.0,0.0,0,,,6.0,8.0,5.0,22.0,22.0,5.0,6.0,3.0,0.0,2.0,7.0,18.0,2.0,8.0,empate,1,1,0,0,1
2023,2023-01-06,20:00:00,Oitavas De Final ,Jogos De Ida,Estádio Urbano Caldeira,Savio Pereira Sampaio,10995,20120.0,Santos,EC Bahia,Odair Hellmann,Renato Paiva,27900000.0,23950000.0,26.0,26.6,0,0,0.0,0.0,0,,,5.0,4.0,14.0,16.0,16.0,14.0,3.0,2.0,2.0,2.0,5.0,7.0,3.0,3.0,empate,1,1,0,0,1
2023,2023-01-06,20:00:00,Oitavas De Final ,Jogos De Ida,Allianz Parque,Wagner do Nascimento Magalhães,32254,43713.0,Palmeiras,Fortaleza,Abel Ferreira,Juan Pablo Vojvoda,77500000.0,15900000.0,28.8,29.2,3,0,2.0,0.0,0,,,5.0,4.0,13.0,14.0,14.0,10.0,5.0,3.0,2.0,2.0,18.0,12.0,6.0,4.0,mandante,3,0,1,0,0
2023,2023-01-06,20:30:00,Oitavas De Final ,Jogos De Ida,Arena do Grêmio,Raphael Claus,29665,60540.0,Grêmio,Cruzeiro,Renato Portaluppi,Pepa,28000000.0,18200000.0,29.5,28.6,1,1,0.0,1.0,0,,,6.0,5.0,7.0,11.0,10.0,7.0,5.0,3.0,2.0,0.0,13.0,16.0,5.0,6.0,empate,1,1,0,0,1
2023,2023-01-06,21:00:00,Oitavas De Final ,Jogos De Ida,Estádio Adelmar da Costa Carvalho,Wilton Sampaio,22889,35000.0,Sport Recife,São Paulo,Enderson Moreira,Dorival Júnior,5250000.0,27500000.0,29.9,27.7,0,2,0.0,0.0,0,,,6.0,9.0,5.0,16.0,13.0,4.0,3.0,4.0,1.0,1.0,9.0,20.0,5.0,5.0,visitante,0,3,0,1,0
2023,2023-01-06,22:30:00,Oitavas De Final ,Jogos De Ida,Ligga Arena,Leandro Pedro Vuaden,23243,42372.0,Athletico-PR,Botafogo,Paulo Turra,Luís Castro,51550000.0,27400000.0,26.4,27.7,3,2,0.0,2.0,0,,,8.0,3.0,12.0,13.0,13.0,12.0,2.0,3.0,1.0,1.0,23.0,6.0,13.0,2.0,mandante,3,0,1,0,0
2023,2023-01-06,22:30:00,Oitavas De Final ,Jogos De Ida,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,48112,57483.0,Atlético-MG,Corinthians,Eduardo Coudet,Vanderlei Luxemburgo,45300000.0,45750000.0,29.3,28.7,2,0,0.0,0.0,0,,,5.0,2.0,12.0,12.0,12.0,11.0,0.0,6.0,0.0,2.0,21.0,3.0,9.0,1.0,mandante,3,0,1,0,0
2023,2023-01-06,22:30:00,Oitavas De Final ,Jogos De Ida,Estádio Raimundo Sampaio,Bruno Arleu de Araújo,1644,25000.0,América-MG,Internacional,Vagner Mancini,Mano Menezes,9100000.0,34650000.0,27.7,28.0,2,0,0.0,0.0,0,,,4.0,3.0,18.0,14.0,14.0,17.0,5.0,2.0,1.0,1.0,12.0,6.0,3.0,1.0,mandante,3,0,1,0,0
